Unique_id,yr_blt,lotsize,sqft,bath,bedrms,trans_value,pool
9110195,1920,6000,1504,1,3,194600,0
9110494,1920,7980,3382,2,4,187001,0
9110617,1920,6400,912,1,2,117000,0
9110826,1920,5850,866,1,2,200600,0
9110906,1920,7000,1766,1,3,192500,0
9112287,1920,7830,1054,1,1,131440,0
9112860,1920,5250,1286,1.5,2,134450,0
9112889,1920,7000,1144,1.5,3,169950,0
9113575,1920,9231,1040,1,2,118000,0
9114125,1920,5020,1232,1,2,134000,0
9116164,1920,55757,1428,1,2,170000,0
9118428,1920,34412,2836,1.5,3,139900,0
9124664,1920,11050,1550,1,4,171400,0
9126013,1920,9000,1087,1,3,125000,0
9126026,1920,10907,984,1,2,114500,0
9126181,1920,6930,816,1,2,126000,0
9128002,1920,14450,1224,1,3,240000,0
9132224,1920,15297,800,1,2,112000,0
9146226,1920,21344,1372,1,3,155000,0
9150887,1920,19900,1420,2,3,147500,0
9150973,1920,23500,2205,1.5,2,475000,0
9151451,1920,7360,1315,1,3,104589,0
9153373,1920,24829,1220,1,2,129950,0
9153757,1920,11067,2440,1.75,4,204000,1
9154142,1920,10355,2306,3.5,4,374000,0
9093651,1921,6100,1380,2,2,185900,1
9096038,1921,6000,1096,1,3,182707,0
9096048,1921,5670,1544,1,3,132000,1
9099097,1921,6000,2050,2,3,385000,0
9099134,1921,5000,1792,1.75,4,249900,1
9099172,1921,3049,928,1,2,89760,0
9100257,1921,5300,1128,1,2,172000,0
9100425,1921,5760,1056,1,3,115000,0
9100630,1921,3250,1182,1,2,194000,0
9100664,1921,3750,1591,1.75,3,234950,1
9101543,1921,5564,820,1,2,139950,0
9102140,1921,3250,762,1,2,166000,1
9102625,1921,3480,808,1,2,115000,0
9102873,1921,8651,960,1,4,185000,0
9105360,1921,3500,1368,1,3,90500,0
9105489,1921,6020,1234,1,2,195000,0
9105515,1921,4033,1211,1,3,150000,0
9105559,1921,6000,2332,2.5,4,191000,0
9105674,1921,2775,773,1,2,158000,0
9108963,1921,8640,1823,1,3,155950,0
9110613,1921,10080,1600,1.5,3,220000,0
9111476,1921,8400,1040,1,2,75000,0
9111480,1921,9000,1420,1,2,186000,1
9111766,1921,6000,1218,2.5,3,188000,0
9112734,1921,6250,869,1,2,139000,0
9117018,1921,7020,1888,1.5,3,225000,0
9092206,1922,7500,1058,1,2,208000,1
9092330,1922,5725,1773,1.75,3,300000,1
9092618,1922,9000,1974,1,2,177500,1
9092715,1922,5500,3054,2,4,375000,1
9092747,1922,6875,1856,2,3,492000,1
9093429,1922,3360,1008,1,2,275500,1
9093495,1922,5250,2394,1,3,322000,1
9093589,1922,3000,2382,1.75,3,273000,1
9093640,1922,5250,2344,1,3,190000,1
9094210,1922,4500,2520,1,3,270000,1
9094303,1922,4800,1440,1,2,190000,0
9094515,1922,5000,2410,1.5,2,200000,1
9094548,1922,4000,1072,1,2,255000,1
9094791,1922,2500,900,1,2,157978,0
9095196,1922,6000,768,1,2,281000,0
9099089,1922,6000,2333,1,4,162000,0
9099462,1922,8125,816,1,2,152000,0
9099502,1922,6310,1846,1.5,5,127000,0
9100284,1922,6000,1880,1,2,274950,0
9100485,1922,6000,1350,1,4,134000,0
9100793,1922,5130,1804,1,4,216110,0
9100818,1922,4875,1222,1,2,190625,0
9100919,1922,2800,2592,2,7,105000,0
9101359,1922,2660,2552,1.75,4,135721,0
9101821,1922,9750,1860,1,4,178600,0
9102106,1922,4810,1052,1,2,170000,0
9102298,1922,5000,1224,1,4,76900,0
9102481,1922,7100,1532,1,2,124500,0
9103639,1922,13000,1214,1.5,4,128270,0
9104652,1922,8370,888,1,2,150000,0
9104658,1922,5698,880,1,2,92500,0
9104805,1922,5550,1176,1,2,181950,0
9105316,1922,5000,834,1,2,81380,0
9105420,1922,5254,1880,1.5,3,143000,1
9105504,1922,7100,848,1,2,133000,0
9105571,1922,8648,1836,1,2,104000,0
9105782,1922,3000,759,1,2,110000,0
9105909,1922,6500,1885,1.5,3,165000,1
9106103,1922,4625,1815,1.75,2,220000,0
9106236,1922,4329,937,1,3,165000,0
9107040,1922,8276,1758,1,1,160000,0
9107116,1922,5600,1412,1,2,97725,0
9107396,1922,6900,1422,1,2,126211,0
9108431,1922,5500,1664,1,2,199950,0
9108469,1922,7200,1898,1.5,3,157750,0
9109396,1922,4680,1306,1,2,154800,0
9109489,1922,6000,1518,1,4,117500,1
9112719,1922,15000,1608,1,3,192500,0
9112721,1922,9375,2104,2,3,124950,0
9092551,1923,9960,1149,0.75,2,260000,0
9094012,1923,9750,2751,2.5,3,413006,0
9094263,1923,4875,1252,2,3,138000,1
9100755,1923,6500,3426,1,4,232000,1
9100803,1923,3190,1924,1,4,247500,0
9101863,1923,3675,1288,1,3,192000,0
9102598,1923,4440,1628,1,5,222500,0
9128436,1923,49355,4016,5,10,595000,0
9148121,1923,6000,553,1,2,80000,0
9148485,1923,9000,664,1,2,128000,0
9148701,1923,10571,930,1,2,92000,0
9092509,1924,4168,2778,3.5,5,382500,0
9092932,1924,6000,1504,1,2,150000,1
9092935,1924,6000,1260,1,2,202500,1
9094209,1924,3150,1688,1,6,176837,0
9094808,1924,4864,2170,1.5,4,315000,1
9094881,1924,3000,1320,1,3,245000,0
9094983,1924,6000,1692,1,2,202000,0
9095001,1924,6000,1478,1,3,275000,1
9095023,1924,3000,1664,1.75,4,265000,1
9100126,1924,7405,1936,1.5,3,160000,1
9100218,1924,9520,912,1,2,133900,0
9100312,1924,3200,1462,1,3,225000,0
9100835,1924,6500,2378,1,5,160000,0
9100861,1924,8450,1608,1.75,3,227900,0
9101699,1924,4875,1762,1,5,105000,0
9102503,1924,5112,1116,1,2,224950,0
9103096,1924,6000,1839,2,3,250000,0
9103130,1924,9000,1677,1.75,5,215000,0
9103167,1924,3250,840,1,2,92000,0
9104200,1924,10650,1348,2,3,125647,0
9104864,1924,5850,1132,1,2,158900,0
9105083,1924,6000,1352,1,1,83000,0
9105123,1924,4440,1248,1,3,145367,0
9105339,1924,5000,894,1,2,115000,0
9105436,1924,5254,1898,1,3,217000,0
9105620,1924,7100,1564,1,3,197000,0
9105855,1924,6500,948,1,2,162000,0
9108393,1924,4200,1018,1,2,150000,1
9108866,1924,5750,1586,1,3,110407,1
9109457,1924,9000,2160,1.75,3,145425,0
9109815,1924,10125,1020,1,1,185000,0
9110976,1924,6000,772,1.5,2,98500,0
9112015,1924,12000,2734,1.5,4,230000,0
9112537,1924,17119,1608,1.5,4,232500,0
9113576,1924,9375,2188,1,3,163250,0
9118140,1924,30056,1868,1,4,187500,0
9128700,1924,4400,4266,2.5,3,597000,0
9142091,1924,47916,1100,1,3,105000,0
9142616,1924,19170,1578,1,3,225000,0
9149104,1924,10200,595,1,1,129950,0
9092207,1925,9000,1671,1,2,154150,1
9092311,1925,5300,690,1,2,145000,1
9093073,1925,6000,1400,1,2,129000,1
9093125,1925,4800,678,1,1,187000,1
9093181,1925,5750,2408,2.5,4,341250,1
9093302,1925,2360,627,1,1,174585,1
9093628,1925,3750,1242,1,2,197000,0
9093981,1925,6500,2843,2.25,3,650600,1
9094076,1925,6000,3932,2.5,3,475000,1
9094080,1925,7000,2915,1.5,3,619000,1
9094202,1925,6500,2417,1.5,4,280000,0
9094261,1925,4355,1120,1,3,139900,1
9094523,1925,5000,2065,1.75,3,317000,0
9094679,1925,5000,2026,1.75,3,335000,1
9094735,1925,5520,1358,1.5,4,143000,0
9094782,1925,3500,1808,1.5,3,215000,1
9094860,1925,3000,1492,1,3,145425,1
9095569,1925,4800,936,1,2,143098,0
9095710,1925,7500,1288,1,3,295000,1
9095909,1925,6000,845,1,1,170000,0
9096613,1925,5250,672,1,2,141500,0
9099148,1925,4800,1237,1,2,183000,1
9099275,1925,7500,1302,1,3,160000,0
9099293,1925,6240,1276,1,2,169950,1
9099383,1925,6000,1040,1,2,152000,0
9099763,1925,5400,672,1,2,200000,0
9100079,1925,6970,1577,1,2,190550,0
9100150,1925,5665,1264,1,2,139900,0
9100335,1925,6000,1108,1,2,237000,0
9100379,1925,4500,1594,1,3,230500,0
9100538,1925,4500,1520,1,2,210000,0
9100627,1925,2475,1404,1,3,152400,0
9100634,1925,2500,1580,1.75,4,232000,0
9100905,1925,6000,2328,1,2,179999,0
9100985,1925,4200,1964,1.75,2,193500,1
9101342,1925,6500,1716,1,4,111000,0
9101864,1925,6500,1264,1,3,170000,0
9101875,1925,8550,528,1,1,67407,0
9101981,1925,4600,1368,1,2,114537,0
9102093,1925,4810,1516,1,2,173000,0
9102193,1925,6500,781,1,2,160000,0
9102206,1925,4810,984,1,2,176000,0
9102293,1925,7020,1692,1,3,111000,1
9102544,1925,5538,916,1,2,170000,0
9102547,1925,4686,1776,1.5,4,140250,0
9102722,1925,5000,1502,1,4,218000,0
9102725,1925,5000,1152,1,2,142000,0
9102799,1925,5000,938,1,3,75000,0
9102914,1925,7313,803,1,2,98889,0
9103013,1925,5500,2718,2,5,195000,0
9103208,1925,5254,1824,1,3,153500,1
9103506,1925,6500,884,1,2,117750,1
9103810,1925,4200,2672,1,3,170500,0
9104176,1925,4200,807,1,3,159000,0
9104677,1925,3900,1040,1,2,135000,0
9104731,1925,6345,1592,1,3,142000,1
9104738,1925,4600,1678,1,2,179950,0
9104816,1925,4600,1040,1,3,105000,0
9104876,1925,4600,1144,1,2,97000,1
9105434,1925,3375,1324,1,3,231000,0
9105470,1925,7200,1359,1.75,3,210000,0
9105600,1925,5254,1664,1,3,199950,0
9105686,1925,6500,1096,1.75,3,106000,0
9106578,1925,5504,864,1,2,87837,0
9106609,1925,4736,1408,1,2,156800,1
9106736,1925,4200,1165,1,3,139500,0
9106758,1925,6400,626,1,2,107000,0
9106851,1925,9000,1315,1,3,108150,0
9106897,1925,9000,1315,1,2,195000,0
9106899,1925,6000,2412,1.75,3,223000,0
9106930,1925,5482,1120,1,3,93072,0
9107212,1925,5500,816,1,2,130000,0
9107949,1925,10265,1652,1,4,150400,0
9108331,1925,4200,884,1,2,171500,0
9108343,1925,4500,2228,1,2,180412,1
9108373,1925,7200,1064,1,2,173240,0
9108995,1925,4988,1418,1,2,122650,0
9109352,1925,6000,1854,1,3,219877,1
9109428,1925,4356,816,1,2,65732,0
9109864,1925,6935,1600,1,3,170450,0
9110063,1925,4000,876,1,2,166400,0
9110141,1925,6000,1012,1,3,195000,0
9111496,1925,40946,1120,0.75,3,151242,0
9112502,1925,29502,2118,1,2,165000,0
9112759,1925,6500,1261,1,4,215133,0
9112845,1925,6360,1612,1,3,84000,0
9112901,1925,6250,816,1,2,130000,0
9113701,1925,8500,2140,1,5,253950,0
9124898,1925,56667,2640,2,3,200000,0
9136380,1925,49525,2573,1,3,210000,0
9147295,1925,23200,1292,1,3,150000,0
9148567,1925,5473,990,1,2,165000,0
9151600,1925,6750,1254,1.5,3,192500,0
9153698,1925,10800,1944,2,5,171310,0
9092806,1926,5775,2866,2,4,365000,0
9093809,1926,3850,2216,1.5,5,296000,1
9093879,1926,7000,2646,1,3,475000,1
9094037,1926,3300,2354,1.5,3,296000,1
9094077,1926,4000,1708,1.75,2,359950,1
9094495,1926,5000,1704,1,4,215500,1
9095347,1926,4512,1236,1,3,219500,0
9096032,1926,4560,1202,1,3,150000,0
9098993,1926,5880,2240,1,3,267500,0
9100561,1926,4000,782,1,2,120000,0
9101041,1926,4875,1710,1.5,5,148000,0
9101785,1926,6500,2020,1.5,3,270000,1
9101984,1926,4600,813,1,2,100000,0
9102359,1926,6500,1052,1.5,2,165000,0
9102474,1926,7100,1660,1,3,172400,0
9102667,1926,5000,1340,1.5,4,130000,0
9103138,1926,4500,1246,1.75,3,126150,1
9103198,1926,5680,2198,1,5,163500,0
9105403,1926,4000,1713,1,3,217000,0
9105486,1926,3600,1558,1,3,127500,1
9105582,1926,7100,1524,1,2,180000,0
9105599,1926,7100,2694,1,4,165000,0
9105785,1926,9750,833,1,2,198100,1
9106458,1926,6250,1396,1,3,116000,0
9106571,1926,5900,756,1,2,164950,0
9107664,1926,6720,1377,1,2,230000,0
9108138,1926,3750,1422,1,2,158000,0
9108225,1926,3750,1556,1,2,82500,1
9108391,1926,4800,988,1,2,96000,1
9108597,1926,10890,702,1,2,79286,0
9109348,1926,4440,1462,1,2,172900,0
9109602,1926,3850,616,1,2,70000,0
9110192,1926,7440,1268,1.5,1,154000,0
9110502,1926,9000,1141,1,2,114900,0
9113349,1926,4402,1870,2,3,148950,0
9128431,1926,16200,1384,1,2,309500,0
9128802,1926,12000,1650,1,4,254950,0
9132052,1926,90169.2,3555,2.25,4,500000,0
9089580,1927,8395,840,1,2,127100,1
9092953,1927,3750,1564,1.75,3,274950,1
9093150,1927,5400,2224,2,3,137000,1
9093367,1927,6000,2470,2.25,3,512500,0
9094235,1927,9750,1992,1.5,3,336900,0
9094281,1927,9125,2754,1.5,3,479400,1
9094612,1927,6720,1556,1,3,173000,1
9094774,1927,2600,1947,1.75,3,225000,1
9099065,1927,6000,1718,1,4,182000,1
9099154,1927,5400,1444,2,4,290000,0
9099760,1927,6000,1000,1,2,210000,0
9100165,1927,5400,1471,1,3,128000,0
9100714,1927,3000,1350,1,2,155580,1
9100971,1927,6500,1008,1,3,118900,0
9101977,1927,5750,1910,1,4,210000,0
9102435,1927,7047,1410,1,2,166500,1
9102469,1927,7100,1842,1,4,120000,0
9103106,1927,5000,1627,2,4,189950,0
9103231,1927,6500,2560,2.5,3,450000,0
9105166,1927,4800,1448,1,4,222700,0
9105235,1927,6600,2300,1,4,138000,0
9105239,1927,4800,2242,1.75,4,115000,0
9105567,1927,5254,2772,1,4,159950,0
9105902,1927,3330,1166,1,3,210000,0
9106273,1927,4080,1800,1,3,100500,0
9106533,1927,6400,2068,1.75,4,151889,1
9108170,1927,6000,1704,1,3,199950,0
9108430,1927,5600,1745,1.75,3,190000,0
9108533,1927,6000,1674,1,3,174950,0
9108949,1927,5040,1152,1.5,3,79950,0
9109978,1927,4620,1772,1.75,3,149000,0
9110735,1927,5280,1781,1,2,220000,0
9110840,1927,4100,1872,1,3,194900,1
9113387,1927,7875,884,1,2,152500,0
9121442,1927,13383,3050,1.75,4,265000,0
9139740,1927,30500,756,1,2,215000,0
9142150,1927,7100,776,1,3,100000,0
9148520,1927,6000,1292,1,4,188567,0
9093314,1928,4512,1456,1,3,199500,1
9093550,1928,3000,1812,2,3,330000,1
9093722,1928,4859,1596,1.5,4,167529,1
9094218,1928,6500,2180,1,3,227775,0
9094547,1928,5400,1683,1.5,3,240242,1
9094551,1928,4200,2016,1,4,390000,1
9095123,1928,7200,3398,2.5,4,430000,0
9096104,1928,6000,1779,1,2,300000,1
9099117,1928,4500,1896,1,3,112750,0
9101791,1928,6500,1660,1,3,132000,0
9103554,1928,6500,1606,1,5,149000,0
9103847,1928,5000,1238,1,3,151184,0
9105118,1928,4800,1388,1,3,152000,0
9105129,1928,4800,1550,1,3,129000,0
9105143,1928,4920,896,1,2,190000,0
9108115,1928,3100,1525,1,4,162300,0
9108381,1928,4028,992,1,3,184000,0
9109207,1928,8006,880,1,2,110000,0
9110873,1928,6000,2364,2,6,191961,0
9110988,1928,6000,2068,1.5,4,124425,0
9112627,1928,24208,1861,1.5,3,126434,0
9126003,1928,13500,1236,1,3,134000,0
9127401,1928,38860,2004,1,4,201135,1
9130995,1928,182952,1776,1.75,3,333900,0
9136044,1928,52530,1420,1,3,300000,0
9136933,1928,217800,1328,1,2,327000,0
9093118,1929,6000,1400,1,2,140000,1
9093728,1929,4278,1739,1.5,4,325000,1
9094301,1929,3225,1896,1,4,281500,1
9094463,1929,5000,2453,2.25,3,430000,0
9095188,1929,4000,1152,1,2,258500,1
9096178,1929,7000,1222,1,2,211000,0
9099084,1929,2600,1224,1,4,138000,0
9099670,1929,6000,995,1,2,206500,0
9099753,1929,6000,1426,1,4,162876,0
9103229,1929,6741,624,1.75,1,195000,0
9105532,1929,8520,2079,1.5,2,221500,0
9106140,1929,5250,1272,1,4,152460,1
9106683,1929,4800,1411,1,2,170000,0
9106741,1929,4000,1464,1,2,91327,0
9107169,1929,4813,1640,1,4,155000,0
9108647,1929,5750,1674,1,2,84500,1
9110603,1929,5655,1050,1,2,99500,0
9111373,1929,9000,631,1,2,89100,0
9112203,1929,17860,2432,1.5,5,145425,0
9131054,1929,9600,1204,1,3,80000,0
9136033,1929,6031,931,1,2,185000,0
9139590,1929,17600,2740,1,1,530000,0
9154180,1929,7240,1248,1,2,308000,0
9091673,1930,47480,2044,1.75,4,233750,1
9093462,1930,6000,1884,2,4,399950,1
9093758,1930,3000,1472,1.75,3,375000,1
9095032,1930,6000,2242,1,4,189576,1
9104827,1930,5750,1968,1,3,149500,0
9105162,1930,4800,1424,1.5,3,160000,0
9106595,1930,6400,1264,1,3,91908,0
9106917,1930,5750,1210,1,2,190000,0
9109201,1930,6000,1088,1.5,3,89900,0
9112603,1930,8811,1134,1,2,180000,1
9112942,1930,6050,644,1,2,134000,0
9116716,1930,7200,1888,1,3,311000,1
9117035,1930,14625,1466,1.75,3,142000,0
9124195,1930,26572,1167,2,3,155000,0
9124719,1930,13939,1386,1,2,220500,0
9125118,1930,14000,1208,1,2,150000,0
9126157,1930,7000,1446,1,3,131500,0
9126636,1930,13939,879,1,2,144000,1
9127374,1930,16988,1440,1.75,4,182500,0
9127719,1930,9583,1234,1,2,115000,0
9128232,1930,206474.4,2301,1.75,3,320950,0
9128710,1930,37932,3960,1.75,3,413007,0
9128792,1930,187308,4104,2.5,3,550000,0
9130158,1930,37461,3946,1.75,4,440000,0
9130195,1930,6098,1431,1,3,155250,0
9130277,1930,23958,1864,1,3,82517,0
9130417,1930,71874,2325,2.5,5,330500,0
9132114,1930,26061,2084,1.75,3,242000,0
9133538,1930,13939,968,1.75,2,107500,0
9135938,1930,60125,2218,2.5,6,249000,0
9139569,1930,155073.6,3216,3.5,6,330000,0
9148654,1930,10563,662,1,2,65000,0
9148998,1930,10000,1100,1,2,136000,0
9153192,1930,16000,782,1,2,192000,0
9153198,1930,15120,912,1,1,180000,0
9154193,1930,11461,2030,2,3,283000,0
9092834,1931,6300,1996,1.5,3,550000,0
9094003,1931,5700,1662,1.75,4,390000,0
9095041,1931,6023,1456,1,4,231500,0
9095358,1931,4875,1084,1.75,3,130000,0
9096020,1931,6000,884,1,1,250000,0
9100654,1931,6000,1727,1.5,3,126000,0
9100881,1931,5250,520,1,1,80000,1
9102668,1931,6500,1852,1,3,99950,0
9103827,1931,7500,1524,1,3,79950,0
9104487,1931,6000,1002,1,2,167950,0
9109450,1931,4440,1734,1,3,137863,0
9110819,1931,6435,1308,1,4,206200,0
9153181,1931,17250,2548,1.75,3,189950,0
9099388,1932,10257,1280,1,4,200000,0
9102092,1932,6500,2844,1.5,3,177244,0
9104724,1932,5074,1340,1,2,182400,0
9127453,1932,28242,2429,1.5,3,288000,0
9154313,1932,10416,2755,1.5,3,152250,0
9094787,1933,6000,2076,1,3,320000,0
9095457,1933,6000,2108,1,4,176000,1
9104363,1933,23250,1886,3,5,214500,1
9105200,1933,2750,1284,1,2,164950,0
9148225,1933,48352,1403,1.75,3,300000,0
9150717,1933,21000,3175,3,5,600000,0
9104729,1934,5175,2043,2,4,209119,0
9104782,1934,5750,1801,1.5,3,171000,0
9113421,1934,11250,624,1,2,154000,1
9114216,1934,9000,1075,1,2,193000,0
9127248,1934,76230,1239,1,2,194500,0
9093528,1935,5000,1422,1,2,345000,0
9094566,1935,4500,2108,1.75,2,239950,1
9099109,1935,4500,1604,1.5,3,325000,0
9108869,1935,9600,1784,1,3,124950,0
9111800,1935,28314,864,1,2,200000,0
9124603,1935,129373.2,2906,1,4,310750,0
9148898,1935,5000,737,1,2,143500,0
9154013,1935,5291,1520,1,4,133000,0
9154046,1935,7840,1901,1.5,2,201124,0
9092603,1936,6000,1535,2,3,205000,1
9092616,1936,9148,1498,1.75,3,343000,1
9093075,1936,4500,1445,1,3,224000,1
9096145,1936,6000,2793,1.75,3,248095,0
9105584,1936,8272,2744,2,5,292500,0
9111549,1936,6100,2984,1,3,200000,1
9113058,1936,5227,1086,2,3,205000,0
9117011,1936,5000,1096,1,2,187000,0
9127119,1936,25165,1224,1,2,269000,0
9127929,1936,21500,1256,1.75,1,136000,0
9153906,1936,18833,1713,1.5,3,257500,0
9089856,1937,8625,1228,1.75,1,259000,1
9092655,1937,5600,1704,1,2,344200,1
9104187,1937,4672,1480,3,3,157500,0
9105291,1937,3905,1633,1,3,144000,0
9107233,1937,7560,734,1,2,140000,0
9109125,1937,11200,868,1,2,110000,0
9110261,1937,13200,2388,1,3,160000,0
9110878,1937,6600,1937,1,4,195500,0
9126633,1937,6000,1460,1.5,3,189950,0
9127097,1937,17424,1324,1,2,222064,0
9128744,1937,44867,1896,1.5,2,262500,0
9148605,1937,6250,660,1,2,114548,0
9151476,1937,5000,789,1,3,126550,0
9094171,1938,4875,1220,2,4,274950,0
9095950,1938,3975,1492,1,4,239000,1
9103024,1938,5000,1094,1,1,75621,0
9105613,1938,3337,1476,1,2,97950,0
9110888,1938,6000,1164,1,3,229000,0
9130912,1938,62291,992,1,3,210000,0
9135909,1938,13200,1976,1.5,3,129900,0
9148662,1938,6500,689,1,1,58275,0
9149151,1938,9000,2026,1,4,168000,0
9092198,1939,9360,1823,2.5,3,295000,0
9093190,1939,5400,1516,1,3,178500,1
9102697,1939,8000,1506,1,1,123800,0
9104051,1939,7650,1114,2,3,119248,0
9110013,1939,4956,1401,1,2,89000,0
9110737,1939,3876,720,1,2,67419,0
9110929,1939,6000,1840,1,2,190000,0
9110938,1939,6950,1088,1,2,173000,1
9110968,1939,6000,1454,1,2,119900,0
9112068,1939,24800,1696,2,3,305000,0
9113413,1939,3000,732,0.75,1,134000,1
9116912,1939,16553,1420,2,3,141000,0
9131021,1939,12800,924,1,2,117500,0
9142541,1939,7100,1778,1.75,3,232000,0
9148232,1939,11931,1049,1,3,131384,0
9148304,1939,15400,2520,1,3,230000,0
9149030,1939,7500,598,1,2,135000,1
9150888,1939,6516,1155,1,2,146000,0
9151626,1939,75794,3108,5,6,261765,0
9089981,1940,17728,2850,2.75,5,420000,1
9090027,1940,15000,2284,1,5,276000,0
9093750,1940,5350,2028,1,3,289000,1
9095158,1940,4565,1524,1.5,3,150000,0
9095161,1940,6396,1544,1,3,154406,1
9095763,1940,6000,1134,1,2,267744,1
9095916,1940,5880,2480,2,4,349900,1
9100679,1940,2160,440,1,1,52353,0
9102847,1940,16500,1988,1,3,194000,0
9102951,1940,6300,1468,1.75,4,140000,1
9103081,1940,7810,2150,1.5,3,144000,0
9103769,1940,3657,1183,1.75,4,130000,0
9103912,1940,5000,1576,1,2,129000,0
9104159,1940,8775,1634,2,3,110000,0
9104320,1940,6000,1593,1,2,144500,0
9104655,1940,5130,1231,1.5,3,149950,0
9104883,1940,6250,1248,1,1,128850,0
9104957,1940,8625,1484,1,3,190000,0
9105542,1940,4900,988,1,2,160000,0
9105680,1940,6000,1264,1,1,210000,1
9106160,1940,6250,1228,1,2,131950,1
9106670,1940,6150,680,1,2,130894,0
9106820,1940,6000,1762,1,3,110000,0
9106822,1940,4980,1176,1,3,141000,0
9106850,1940,6000,1093,1,2,112000,0
9107379,1940,5500,998,1.5,2,149990,0
9108305,1940,6820,1984,1,4,200000,0
9108758,1940,9000,1648,1,4,109000,1
9109579,1940,5663,1416,1,4,138444,0
9110453,1940,7813,912,1,2,184950,0
9110605,1940,4050,916,1,1,159000,0
9110755,1940,6250,898,1,2,125000,0
9110767,1940,6250,841,1,2,130000,1
9110980,1940,6000,1255,1,3,132000,0
9111045,1940,16117,2275,1.75,2,154000,0
9112011,1940,5505,1056,1,3,215000,0
9112861,1940,5000,946,1.75,2,231000,0
9112940,1940,13976,1406,1,2,163950,0
9116610,1940,9600,1120,1,2,133000,0
9117009,1940,9360,2552,2,3,335000,1
9121410,1940,13500,1245,2,3,265000,0
9124619,1940,15520,1964,1,3,160000,0
9126021,1940,6000,836,1,2,106000,0
9126058,1940,16228,1092,1,3,138000,0
9126281,1940,37897,1326,1,3,256000,1
9128703,1940,12575,2055,1.75,3,399900,0
9130235,1940,131986.8,2876,1.5,3,356000,0
9130373,1940,44867,1096,1,1,297500,0
9130578,1940,15750,480,1,1,70000,0
9130839,1940,16553,1946,1.75,3,205000,0
9130875,1940,20000,1634,1.5,4,235125,0
9131929,1940,31799,1822,1.5,3,174000,0
9142468,1940,37635,1060,1,2,285000,0
9142827,1940,30056,1124,1.75,3,122000,0
9145081,1940,7405,672,1,2,50000,0
9146188,1940,11250,825,1,2,126000,0
9147367,1940,83070,1876,1,4,205000,0
9149054,1940,9000,1144,1,1,78000,0
9149234,1940,3840,1076,1,2,126000,0
9149362,1940,26136,1260,1,2,254900,0
9149469,1940,8276,1826,2,3,172000,0
9149845,1940,10400,1375,1,3,159000,0
9150961,1940,9900,1200,1.5,2,175000,0
9154562,1940,16029,2004,1,3,237000,0
9092451,1941,6600,972,1,2,231000,1
9093523,1941,6750,2122,1.75,3,458803,0
9095187,1941,5490,2130,1,2,260000,1
9095232,1941,9000,1424,1.5,3,325000,1
9095494,1941,9800,3081,1.5,3,382500,1
9095524,1941,6000,1344,1,3,105000,0
9095605,1941,6400,1041,1,2,142500,1
9095890,1941,6500,1584,1.5,5,200000,0
9095914,1941,12000,1688,1.5,3,256878,1
9099021,1941,7025,1344,1,3,256500,0
9099159,1941,7500,1052,1,2,239950,0
9099342,1941,6000,808,1,2,135000,0
9100220,1941,6000,2187,1,2,229720,0
9100329,1941,5000,1094,1,2,196000,0
9100535,1941,6000,2420,3,4,275000,0
9102448,1941,5610,1260,1.5,4,145000,0
9104201,1941,6674,1126,1,3,170000,1
9104430,1941,7592,1984,1,4,206000,0
9106240,1941,5850,2289,2,2,154950,0
9106476,1941,9600,1420,1,2,189500,0
9106712,1941,4920,576,1,1,148000,0
9107022,1941,4500,928,1,2,174000,0
9109006,1941,4500,1085,1,2,88941,0
9109916,1941,6413,1626,1,4,158000,1
9110944,1941,6000,1452,1,4,131000,0
9128359,1941,15043,2712,2,4,375000,0
9129046,1941,11200,750,1,2,191500,0
9139862,1941,11250,1218,1,3,184950,0
9145866,1941,5000,1894,1,4,167995,0
9148238,1941,20908,980,0.75,5,173500,0
9149590,1941,16117,2021,1,3,112268,0
9150145,1941,8250,939,1,2,228950,0
9150204,1941,10800,1736,1,3,139000,0
9150238,1941,8712,2363,1,4,155000,0
9151356,1941,19500,4126,3.25,4,540980,0
9151441,1941,9122,1164,1,3,118000,0
9151472,1941,6052,664,1,2,99990,0
9151473,1941,9050,1232,1,3,184500,0
9153558,1941,16250,1576,1,2,134000,0
9091594,1942,7841,1958,1,2,151183,1
9095775,1942,6000,720,1,2,222000,1
9095805,1942,5160,1668,1.5,2,255000,0
9095814,1942,6000,1260,2,3,305000,1
9098885,1942,7250,1244,1,2,180000,0
9098922,1942,7250,728,1,2,179000,0
9098931,1942,7250,1512,1,2,144500,1
9098938,1942,7000,2050,1,2,120935,0
